Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	39600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	39600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	39600	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	39600	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	39600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	39600	0.62	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	39600	0.247	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	39600	0.303	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	39600	0.527	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	39600	0.538	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	39600	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	39600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	39600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	39600	0.102	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	39600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	39600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	39600	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	39600	0.615	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	39600	0.259	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	39600	0.32	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	39600	0.531	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	39600	0.537	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	39600	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	39600	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	39600	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	39600	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	39600	0.102	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	39600	0.104	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	39600	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	39600	0.623	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	39600	0.316	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	39600	0.395	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	39600	0.538	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	39600	0.553	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	39600	0.1	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	39600	0.108	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	39600	0.103	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	40500	0.084	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	40500	0.084	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	40500	0.085	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	40500	0.551	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	40500	0.572	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	40500	0.961	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	40500	0.979	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	40500	0.978	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	40500	1.021	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	40500	0.088	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	40500	0.089	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	40500	0.088	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	40500	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	40500	0.084	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	40500	0.084	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	40500	0.567	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	40500	0.576	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	40500	0.867	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	40500	0.947	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	40500	1.053	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	40500	1.011	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	40500	0.091	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	40500	0.089	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	40500	0.088	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	40500	0.084	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	40500	0.085	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	40500	0.084	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	40500	0.583	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	40500	0.587	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	40500	0.864	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	40500	0.899	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	40500	1.076	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	40500	1.016	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	40500	0.086	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	40500	0.088	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	40500	0.087	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	40500	0.089	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	40500	0.089	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	40500	0.087	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	40500	0.6	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	40500	0.593	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	40500	0.896	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	40500	0.908	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	40500	1.046	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	40500	1.034	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	40500	0.089	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	40500	0.091	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	40500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	40500	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	40500	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	40500	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	40500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	40500	0.617	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	40500	0.242	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	40500	0.318	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	40500	0.533	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	40500	0.551	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	40500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	40500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	40500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	40500	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	40500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	40500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	40500	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	40500	0.618	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	40500	0.247	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	40500	0.305	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	40500	0.532	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	40500	0.541	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	40500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	40500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	40500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	40500	0.105	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	40500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	40500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	40500	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	40500	0.612	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	40500	0.258	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	40500	0.322	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	40500	0.535	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	40500	0.541	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	40500	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	40500	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	40500	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	40500	0.097	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	40500	0.108	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	40500	0.116	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	40500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	40500	0.625	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	40500	0.327	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	40500	0.404	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	40500	0.541	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	40500	0.552	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	40500	0.104	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	40500	0.116	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	40500	0.108	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	41400	0.084	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	41400	0.084	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	41400	0.084	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	41400	0.55	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	41400	0.57	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	41400	0.971	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	41400	0.981	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	41400	0.979	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	41400	1.022	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	41400	0.088	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	41400	0.089	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	41400	0.088	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	41400	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	41400	0.083	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	41400	0.084	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	41400	0.564	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	41400	0.575	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	41400	0.878	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	41400	0.954	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	41400	1.059	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	41400	1.013	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	41400	0.091	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	41400	0.089	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	41400	0.088	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	41400	0.084	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	41400	0.085	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	41400	0.084	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	41400	0.582	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	41400	0.586	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	41400	0.875	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	41400	0.907	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	41400	1.08	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	41400	1.022	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	41400	0.086	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	41400	0.088	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	41400	0.087	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	41400	0.089	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	41400	0.088	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	41400	0.086	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	41400	0.599	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	41400	0.593	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	41400	0.908	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	41400	0.914	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	41400	1.052	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	41400	1.039	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	41400	0.089	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	41400	0.09	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	41400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	41400	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	41400	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	41400	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	41400	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	41400	0.615	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	41400	0.244	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	41400	0.322	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	41400	0.539	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	41400	0.556	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	41400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	41400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	41400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	41400	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	41400	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	41400	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	41400	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	41400	0.617	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	41400	0.248	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	41400	0.308	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	41400	0.537	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	41400	0.545	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	41400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	41400	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	41400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	41400	0.107	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	41400	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	41400	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	41400	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	41400	0.612	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	41400	0.26	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	41400	0.325	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	41400	0.539	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	41400	0.544	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	41400	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	41400	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	41400	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	41400	0.096	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	41400	0.101	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	41400	0.106	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	41400	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	41400	0.623	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	41400	0.334	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	41400	0.409	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	41400	0.544	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	41400	0.554	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	41400	0.107	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	41400	0.122	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	41400	0.11	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	42300	0.083	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	42300	0.083	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	42300	0.083	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	42300	0.551	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	42300	0.57	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	42300	0.96	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	42300	0.977	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	42300	0.986	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	42300	1.033	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	42300	0.087	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	42300	0.088	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	42300	0.088	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	42300	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	42300	0.083	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	42300	0.083	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	42300	0.566	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	42300	0.575	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	42300	0.879	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	42300	0.964	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	42300	1.073	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	42300	1.03	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	42300	0.091	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	42300	0.089	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	42300	0.087	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	42300	0.084	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	42300	0.085	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	42300	0.084	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	42300	0.584	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	42300	0.587	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	42300	0.883	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	42300	0.912	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	42300	1.079	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	42300	1.028	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	42300	0.085	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	42300	0.087	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	42300	0.086	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	42300	0.089	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	42300	0.089	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	42300	0.087	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	42300	0.602	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	42300	0.593	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	42300	0.923	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	42300	0.922	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	42300	1.059	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	42300	1.047	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	42300	0.089	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	42300	0.09	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	42300	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	42300	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	42300	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	42300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	42300	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	42300	0.614	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	42300	0.246	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	42300	0.327	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	42300	0.547	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	42300	0.563	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	42300	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	42300	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	42300	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	42300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	42300	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	42300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	42300	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	42300	0.617	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	42300	0.249	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	42300	0.314	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	42300	0.542	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	42300	0.551	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	42300	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	42300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	42300	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	42300	0.1	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	42300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	42300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	42300	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	42300	0.609	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	42300	0.263	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	42300	0.326	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	42300	0.542	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	42300	0.547	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	42300	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	42300	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	42300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	42300	0.085	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	42300	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	42300	0.097	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	42300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	42300	0.621	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	42300	0.322	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	42300	0.395	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	42300	0.548	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	42300	0.557	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	42300	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	42300	0.093	sunrise
